2991,NAD83 / Oregon Lambert,projected
2992,NAD83 / Oregon Lambert (ft),projected
2993,NAD83(HARN) / Oregon Lambert,projected
2994,NAD83(HARN) / Oregon Lambert (ft),projected
2995,IGN53 Mare / UTM zone 58S,projected
2996,ST84 Ile des Pins / UTM zone 58S,projected
2997,ST71 Belep / UTM zone 58S,projected
2998,NEA74 Noumea / UTM zone 58S,projected
2999,Grand Comoros / UTM zone 38S,projected
3000,Segara / NEIEZ,projected
3001,Batavia / NEIEZ,projected
3002,Makassar / NEIEZ,projected
3003,Monte Mario / Italy zone 1,projected
3004,Monte Mario / Italy zone 2,projected
3005,NAD83 / BC Albers,projected
3006,SWEREF99 TM,projected
3007,SWEREF99 12 00,projected
3008,SWEREF99 13 30,projected
3009,SWEREF99 15 00,projected
3010,SWEREF99 16 30,projected
3011,SWEREF99 18 00,projected
3012,SWEREF99 14 15,projected
3013,SWEREF99 15 45,projected
3014,SWEREF99 17 15,projected
3015,SWEREF99 18 45,projected
3016,SWEREF99 20 15,projected
3017,SWEREF99 21 45,projected
3018,SWEREF99 23 15,projected
3019,RT90 7.5 gon V,projected
3020,RT90 5 gon V,projected
3021,RT90 2.5 gon V,projected
3022,RT90 0 gon,projected
3023,RT90 2.5 gon O,projected
3024,RT90 5 gon O,projected
3025,RT38 7.5 gon V,projected
3026,RT38 5 gon V,projected
3027,RT38 2.5 gon V,projected
3028,RT38 0 gon,projected
3029,RT38 2.5 gon O,projected
3030,RT38 5 gon O,projected
3031,WGS 84 / Antarctic Polar Stereographic,projected
3032,WGS 84 / Australian Antarctic Polar Stereographic,projected
3033,WGS 84 / Australian Antarctic Lambert,projected
3034,ETRS89 / LCC Europe,projected
3035,ETRS89 / LAEA Europe,projected
3036,Moznet / UTM zone 36S,projected
3037,Moznet / UTM zone 37S,projected
3040,ETRS89 / UTM zone 28N (N-E),projected
3041,ETRS89 / UTM zone 29N (N-E),projected
3042,ETRS89 / UTM zone 30N (N-E),projected
3043,ETRS89 / UTM zone 31N (N-E),projected
3044,ETRS89 / UTM zone 32N (N-E),projected
3045,ETRS89 / UTM zone 33N (N-E),projected
3046,ETRS89 / UTM zone 34N (N-E),projected
3047,ETRS89 / UTM zone 35N (N-E),projected
3048,ETRS89 / UTM zone 36N (N-E),projected
3049,ETRS89 / UTM zone 37N (N-E),projected
3052,Reykjavik 1900 / Lambert 1900,projected
3053,Hjorsey 1955 / Lambert 1955,projected
3054,Hjorsey 1955 / UTM zone 26N,projected
3055,Hjorsey 1955 / UTM zone 27N,projected
3056,Hjorsey 1955 / UTM zone 28N,projected
3057,ISN93 / Lambert 1993,projected
3058,Helle 1954 / Jan Mayen Grid,projected
3059,LKS92 / Latvia TM,projected
3060,IGN72 Grande Terre / UTM zone 58S,projected
3061,Porto Santo 1995 / UTM zone 28N,projected
3062,Azores Oriental 1995 / UTM zone 26N,projected
3063,Azores Central 1995 / UTM zone 26N,projected
3064,IGM95 / UTM zone 32N,projected
3065,IGM95 / UTM zone 33N,projected
3066,ED50 / Jordan TM,projected
3067,"ETRS89 / TM35FIN(E,N)",projected
3068,DHDN / Soldner Berlin,projected
3069,NAD27 / Wisconsin Transverse Mercator,projected
3070,NAD83 / Wisconsin Transverse Mercator,projected
3071,NAD83(HARN) / Wisconsin Transverse Mercator,projected
3072,NAD83 / Maine CS2000 East,projected
3074,NAD83 / Maine CS2000 West,projected
3075,NAD83(HARN) / Maine CS2000 East,projected
3077,NAD83(HARN) / Maine CS2000 West,projected
3078,NAD83 / Michigan Oblique Mercator,projected
3079,NAD83(HARN) / Michigan Oblique Mercator,projected
3080,NAD27 / Shackleford,projected
3081,NAD83 / Texas State Mapping System,projected
3082,NAD83 / Texas Centric Lambert Conformal,projected
3083,NAD83 / Texas Centric Albers Equal Area,projected
3084,NAD83(HARN) / Texas Centric Lambert Conformal,projected
3085,NAD83(HARN) / Texas Centric Albers Equal Area,projected
3086,NAD83 / Florida GDL Albers,projected
3087,NAD83(HARN) / Florida GDL Albers,projected
3088,NAD83 / Kentucky Single Zone,projected
3089,NAD83 / Kentucky Single Zone (ftUS),projected
3090,NAD83(HARN) / Kentucky Single Zone,projected
3091,NAD83(HARN) / Kentucky Single Zone (ftUS),projected
3092,Tokyo / UTM zone 51N,projected
3093,Tokyo / UTM zone 52N,projected
3094,Tokyo / UTM zone 53N,projected
3095,Tokyo / UTM zone 54N,projected
3096,Tokyo / UTM zone 55N,projected
3097,JGD2000 / UTM zone 51N,projected
3098,JGD2000 / UTM zone 52N,projected
3099,JGD2000 / UTM zone 53N,projected
3100,JGD2000 / UTM zone 54N,projected
3101,JGD2000 / UTM zone 55N,projected
3102,American Samoa 1962 / American Samoa Lambert,projected
3106,Gulshan 303 / Bangladesh Transverse Mercator,projected
3107,GDA94 / SA Lambert,projected
3108,ETRS89 / Guernsey Grid,projected
3109,ETRS89 / Jersey Transverse Mercator,projected
3110,AGD66 / Vicgrid66,projected
3111,GDA94 / Vicgrid94,projected
3112,GDA94 / Geoscience Australia Lambert,projected
3113,GDA94 / BCSG02,projected
3114,MAGNA-SIRGAS / Colombia Far West zone,projected
3115,MAGNA-SIRGAS / Colombia West zone,projected
3116,MAGNA-SIRGAS / Colombia Bogota zone,projected
3117,MAGNA-SIRGAS / Colombia East Central zone,projected
3118,MAGNA-SIRGAS / Colombia East zone,projected
3119,Douala 1948 / AEF west,projected
3120,Pulkovo 1942(58) / Poland zone I,projected
3121,PRS92 / Philippines zone 1,projected
3122,PRS92 / Philippines zone 2,projected
3123,PRS92 / Philippines zone 3,projected
3124,PRS92 / Philippines zone 4,projected
3125,PRS92 / Philippines zone 5,projected
3126,ETRS89 / ETRS-GK19FIN,projected
3127,ETRS89 / ETRS-GK20FIN,projected
3128,ETRS89 / ETRS-GK21FIN,projected
3129,ETRS89 / ETRS-GK22FIN,projected
3130,ETRS89 / ETRS-GK23FIN,projected
3131,ETRS89 / ETRS-GK24FIN,projected
3132,ETRS89 / ETRS-GK25FIN,projected
3133,ETRS89 / ETRS-GK26FIN,projected
3134,ETRS89 / ETRS-GK27FIN,projected
3135,ETRS89 / ETRS-GK28FIN,projected
3136,ETRS89 / ETRS-GK29FIN,projected
3137,ETRS89 / ETRS-GK30FIN,projected
3138,ETRS89 / ETRS-GK31FIN,projected
3139,Vanua Levu 1915 / Vanua Levu Grid,projected
3140,Viti Levu 1912 / Viti Levu Grid,projected
3141,Fiji 1956 / UTM zone 60S,projected
3142,Fiji 1956 / UTM zone 1S,projected
3144,FD54 / Faroe Lambert,projected
3145,ETRS89 / Faroe Lambert,projected
3148,Indian 1960 / UTM zone 48N,projected
3149,Indian 1960 / UTM zone 49N,projected
3152,ST74,projected
3153,NAD83(CSRS) / BC Albers,projected
3154,NAD83(CSRS) / UTM zone 7N,projected
3155,NAD83(CSRS) / UTM zone 8N,projected
3156,NAD83(CSRS) / UTM zone 9N,projected
3157,NAD83(CSRS) / UTM zone 10N,projected
3158,NAD83(CSRS) / UTM zone 14N,projected
3159,NAD83(CSRS) / UTM zone 15N,projected
3160,NAD83(CSRS) / UTM zone 16N,projected
3161,NAD83 / Ontario MNR Lambert,projected
3162,NAD83(CSRS) / Ontario MNR Lambert,projected
3163,RGNC91-93 / Lambert New Caledonia,projected
3164,ST87 Ouvea / UTM zone 58S,projected
3165,NEA74 Noumea / Noumea Lambert,projected
3166,NEA74 Noumea / Noumea Lambert 2,projected
3167,Kertau (RSO) / RSO Malaya (ch),projected
3168,Kertau (RSO) / RSO Malaya (m),projected
3169,RGNC91-93 / UTM zone 57S,projected
3170,RGNC91-93 / UTM zone 58S,projected
3171,RGNC91-93 / UTM zone 59S,projected
3172,IGN53 Mare / UTM zone 59S,projected
3173,fk89 / Faroe Lambert FK89,projected
3174,NAD83 / Great Lakes Albers,projected
3175,NAD83 / Great Lakes and St Lawrence Albers,projected
3176,Indian 1960 / TM 106 NE,projected
3177,LGD2006 / Libya TM,projected
3178,GR96 / UTM zone 18N,projected
3179,GR96 / UTM zone 19N,projected
3180,GR96 / UTM zone 20N,projected
3181,GR96 / UTM zone 21N,projected
3182,GR96 / UTM zone 22N,projected
3183,GR96 / UTM zone 23N,projected
3184,GR96 / UTM zone 24N,projected
3185,GR96 / UTM zone 25N,projected
3186,GR96 / UTM zone 26N,projected
3187,GR96 / UTM zone 27N,projected
3188,GR96 / UTM zone 28N,projected
3189,GR96 / UTM zone 29N,projected
3190,LGD2006 / Libya TM zone 5,projected
3191,LGD2006 / Libya TM zone 6,projected
3192,LGD2006 / Libya TM zone 7,projected
3193,LGD2006 / Libya TM zone 8,projected
3194,LGD2006 / Libya TM zone 9,projected
3195,LGD2006 / Libya TM zone 10,projected
3196,LGD2006 / Libya TM zone 11,projected
3197,LGD2006 / Libya TM zone 12,projected
3198,LGD2006 / Libya TM zone 13,projected
3199,LGD2006 / UTM zone 32N,projected
3200,FD58 / Iraq zone,projected
3201,LGD2006 / UTM zone 33N,projected
3202,LGD2006 / UTM zone 34N,projected
3203,LGD2006 / UTM zone 35N,projected
3204,WGS 84 / SCAR IMW SP19-20,projected
3205,WGS 84 / SCAR IMW SP21-22,projected
3206,WGS 84 / SCAR IMW SP23-24,projected
3207,WGS 84 / SCAR IMW SQ01-02,projected
3208,WGS 84 / SCAR IMW SQ19-20,projected
3209,WGS 84 / SCAR IMW SQ21-22,projected
3210,WGS 84 / SCAR IMW SQ37-38,projected
3211,WGS 84 / SCAR IMW SQ39-40,projected
3212,WGS 84 / SCAR IMW SQ41-42,projected
3213,WGS 84 / SCAR IMW SQ43-44,projected
3214,WGS 84 / SCAR IMW SQ45-46,projected
3215,WGS 84 / SCAR IMW SQ47-48,projected
3216,WGS 84 / SCAR IMW SQ49-50,projected
3217,WGS 84 / SCAR IMW SQ51-52,projected
3218,WGS 84 / SCAR IMW SQ53-54,projected
3219,WGS 84 / SCAR IMW SQ55-56,projected
3220,WGS 84 / SCAR IMW SQ57-58,projected
3221,WGS 84 / SCAR IMW SR13-14,projected
3222,WGS 84 / SCAR IMW SR15-16,projected
3223,WGS 84 / SCAR IMW SR17-18,projected
3224,WGS 84 / SCAR IMW SR19-20,projected
3225,WGS 84 / SCAR IMW SR27-28,projected
3226,WGS 84 / SCAR IMW SR29-30,projected
3227,WGS 84 / SCAR IMW SR31-32,projected
3228,WGS 84 / SCAR IMW SR33-34,projected
3229,WGS 84 / SCAR IMW SR35-36,projected
3230,WGS 84 / SCAR IMW SR37-38,projected
3231,WGS 84 / SCAR IMW SR39-40,projected
3232,WGS 84 / SCAR IMW SR41-42,projected
3233,WGS 84 / SCAR IMW SR43-44,projected
3234,WGS 84 / SCAR IMW SR45-46,projected
3235,WGS 84 / SCAR IMW SR47-48,projected
3236,WGS 84 / SCAR IMW SR49-50,projected
3237,WGS 84 / SCAR IMW SR51-52,projected
3238,WGS 84 / SCAR IMW SR53-54,projected
3239,WGS 84 / SCAR IMW SR55-56,projected
3240,WGS 84 / SCAR IMW SR57-58,projected
3241,WGS 84 / SCAR IMW SR59-60,projected
3242,WGS 84 / SCAR IMW SS04-06,projected
3243,WGS 84 / SCAR IMW SS07-09,projected
3244,WGS 84 / SCAR IMW SS10-12,projected
3245,WGS 84 / SCAR IMW SS13-15,projected
3246,WGS 84 / SCAR IMW SS16-18,projected
3247,WGS 84 / SCAR IMW SS19-21,projected
3248,WGS 84 / SCAR IMW SS25-27,projected
3249,WGS 84 / SCAR IMW SS28-30,projected
3250,WGS 84 / SCAR IMW SS31-33,projected
3251,WGS 84 / SCAR IMW SS34-36,projected
3252,WGS 84 / SCAR IMW SS37-39,projected
3253,WGS 84 / SCAR IMW SS40-42,projected
3254,WGS 84 / SCAR IMW SS43-45,projected
3255,WGS 84 / SCAR IMW SS46-48,projected
3256,WGS 84 / SCAR IMW SS49-51,projected
3257,WGS 84 / SCAR IMW SS52-54,projected
3258,WGS 84 / SCAR IMW SS55-57,projected
3259,WGS 84 / SCAR IMW SS58-60,projected
3260,WGS 84 / SCAR IMW ST01-04,projected
3261,WGS 84 / SCAR IMW ST05-08,projected
3262,WGS 84 / SCAR IMW ST09-12,projected
3263,WGS 84 / SCAR IMW ST13-16,projected
3264,WGS 84 / SCAR IMW ST17-20,projected
3265,WGS 84 / SCAR IMW ST21-24,projected
3266,WGS 84 / SCAR IMW ST25-28,projected
3267,WGS 84 / SCAR IMW ST29-32,projected
3268,WGS 84 / SCAR IMW ST33-36,projected
3269,WGS 84 / SCAR IMW ST37-40,projected
3270,WGS 84 / SCAR IMW ST41-44,projected
3271,WGS 84 / SCAR IMW ST45-48,projected
3272,WGS 84 / SCAR IMW ST49-52,projected
3273,WGS 84 / SCAR IMW ST53-56,projected
3274,WGS 84 / SCAR IMW ST57-60,projected
3275,WGS 84 / SCAR IMW SU01-05,projected
3276,WGS 84 / SCAR IMW SU06-10,projected
3277,WGS 84 / SCAR IMW SU11-15,projected
3278,WGS 84 / SCAR IMW SU16-20,projected
3279,WGS 84 / SCAR IMW SU21-25,projected
3280,WGS 84 / SCAR IMW SU26-30,projected
3281,WGS 84 / SCAR IMW SU31-35,projected
3282,WGS 84 / SCAR IMW SU36-40,projected
3283,WGS 84 / SCAR IMW SU41-45,projected
3284,WGS 84 / SCAR IMW SU46-50,projected
3285,WGS 84 / SCAR IMW SU51-55,projected
3286,WGS 84 / SCAR IMW SU56-60,projected
3287,WGS 84 / SCAR IMW SV01-10,projected
3288,WGS 84 / SCAR IMW SV11-20,projected
3289,WGS 84 / SCAR IMW SV21-30,projected
3290,WGS 84 / SCAR IMW SV31-40,projected
3291,WGS 84 / SCAR IMW SV41-50,projected
3292,WGS 84 / SCAR IMW SV51-60,projected
3293,WGS 84 / SCAR IMW SW01-60,projected
3294,WGS 84 / USGS Transantarctic Mountains,projected
3295,Guam 1963 / Yap Islands,projected
3296,RGPF / UTM zone 5S,projected
3297,RGPF / UTM zone 6S,projected
3298,RGPF / UTM zone 7S,projected
3299,RGPF / UTM zone 8S,projected
3300,Estonian Coordinate System of 1992,projected
3301,Estonian Coordinate System of 1997,projected
3302,IGN63 Hiva Oa / UTM zone 7S,projected
3303,Fatu Iva 72 / UTM zone 7S,projected
3304,Tahiti 79 / UTM zone 6S,projected
3305,Moorea 87 / UTM zone 6S,projected
3306,Maupiti 83 / UTM zone 5S,projected
3307,Nakhl-e Ghanem / UTM zone 39N,projected
3308,GDA94 / NSW Lambert,projected
3309,NAD27 / California Albers,projected
3310,NAD83 / California Albers,projected
3311,NAD83(HARN) / California Albers,projected
3312,CSG67 / UTM zone 21N,projected
3313,RGFG95 / UTM zone 21N,projected
3316,Kasai 1953 / Congo TM zone 22,projected
3317,Kasai 1953 / Congo TM zone 24,projected
3318,IGC 1962 / Congo TM zone 12,projected
3319,IGC 1962 / Congo TM zone 14,projected
3320,IGC 1962 / Congo TM zone 16,projected
3321,IGC 1962 / Congo TM zone 18,projected
3322,IGC 1962 / Congo TM zone 20,projected
3323,IGC 1962 / Congo TM zone 22,projected
3324,IGC 1962 / Congo TM zone 24,projected
3325,IGC 1962 / Congo TM zone 26,projected
3326,IGC 1962 / Congo TM zone 28,projected
3327,IGC 1962 / Congo TM zone 30,projected
3328,Pulkovo 1942(58) / GUGiK-80,projected
3329,Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 5,projected
3330,Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 6,projected
3331,Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 7,projected
3332,Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 8,projected
3333,Pulkovo 1942(58) / Gauss-Kruger zone 3,projected
3334,Pulkovo 1942(58) / Gauss-Kruger zone 4,projected
3335,Pulkovo 1942(58) / Gauss-Kruger zone 5,projected
3336,IGN 1962 Kerguelen / UTM zone 42S,projected
3337,Le Pouce 1934 / Mauritius Grid,projected
3338,NAD83 / Alaska Albers,projected
3339,IGCB 1955 / Congo TM zone 12,projected
3340,IGCB 1955 / Congo TM zone 14,projected
3341,IGCB 1955 / Congo TM zone 16,projected
3342,IGCB 1955 / UTM zone 33S,projected
3343,Mauritania 1999 / UTM zone 28N,projected
3344,Mauritania 1999 / UTM zone 29N,projected
3345,Mauritania 1999 / UTM zone 30N,projected
3346,LKS94 / Lithuania TM,projected
3347,NAD83 / Statistics Canada Lambert,projected
3348,NAD83(CSRS) / Statistics Canada Lambert,projected
3350,Pulkovo 1942 / CS63 zone C0,projected
3351,Pulkovo 1942 / CS63 zone C1,projected
3352,Pulkovo 1942 / CS63 zone C2,projected
3353,Mhast (onshore) / UTM zone 32S,projected
3354,Mhast (offshore) / UTM zone 32S,projected
3355,Egypt Gulf of Suez S-650 TL / Red Belt,projected
3358,NAD83(HARN) / North Carolina,projected
3360,NAD83(HARN) / South Carolina,projected
3361,NAD83(HARN) / South Carolina (ft),projected
3362,NAD83(HARN) / Pennsylvania North,projected
3363,NAD83(HARN) / Pennsylvania North (ftUS),projected
3364,NAD83(HARN) / Pennsylvania South,projected
3365,NAD83(HARN) / Pennsylvania South (ftUS),projected
3367,IGN Astro 1960 / UTM zone 28N,projected
3368,IGN Astro 1960 / UTM zone 29N,projected
3369,IGN Astro 1960 / UTM zone 30N,projected
3370,NAD27 / UTM zone 59N,projected
3371,NAD27 / UTM zone 60N,projected
3372,NAD83 / UTM zone 59N,projected
3373,NAD83 / UTM zone 60N,projected
3374,FD54 / UTM zone 29N,projected
3375,GDM2000 / Peninsula RSO,projected
3376,GDM2000 / East Malaysia BRSO,projected
3377,GDM2000 / Johor Grid,projected
3378,GDM2000 / Sembilan and Melaka Grid,projected
3379,GDM2000 / PahangGrid,projected
3380,GDM2000 / Selangor Grid,projected
3381,GDM2000 / Terengganu Grid,projected
3382,GDM2000 / Pinang Grid,projected
3383,GDM2000 / Kedah and Perlis Grid,projected
3384,GDM2000 / Perak Grid,projected
3385,GDM2000 / Kelantan Grid,projected
3386,KKJ / Finland zone 0,projected
3387,KKJ / Finland zone 5,projected
3388,Pulkovo 1942 / Caspian Sea Mercator,projected
3389,Pulkovo 1942 / 3-degree Gauss-Kruger zone 60,projected
3390,Pulkovo 1995 / 3-degree Gauss-Kruger zone 60,projected
3391,Karbala 1979 / UTM zone 37N,projected
3392,Karbala 1979 / UTM zone 38N,projected
3393,Karbala 1979 / UTM zone 39N,projected
3394,Nahrwan 1934 / Iraq zone,projected
3395,WGS 84 / World Mercator,projected
3396,PD/83 / 3-degree Gauss-Kruger zone 3,projected
3397,PD/83 / 3-degree Gauss-Kruger zone 4,projected
3398,RD/83 / 3-degree Gauss-Kruger zone 4,projected
3399,RD/83 / 3-degree Gauss-Kruger zone 5,projected
3400,NAD83 / Alberta 10-TM (Forest),projected
3401,NAD83 / Alberta 10-TM (Resource),projected
3402,NAD83(CSRS) / Alberta 10-TM (Forest),projected
3403,NAD83(CSRS) / Alberta 10-TM (Resource),projected
3404,NAD83(HARN) / North Carolina (ftUS),projected
3405,VN-2000 / UTM zone 48N,projected
3406,VN-2000 / UTM zone 49N,projected
3407,Hong Kong 1963 Grid System,projected
3408,NSIDC EASE-Grid North,projected
3409,NSIDC EASE-Grid South,projected
3410,NSIDC EASE-Grid Global,projected
3411,NSIDC Sea Ice Polar Stereographic North,projected
3412,NSIDC Sea Ice Polar Stereographic South,projected
3413,WGS 84 / NSIDC Sea Ice Polar Stereographic North,projected
3414,SVY21 / Singapore TM,projected
3415,WGS 72BE / South China Sea Lambert,projected
3416,ETRS89 / Austria Lambert,projected
3417,NAD83 / Iowa North (ft US),projected
3418,NAD83 / Iowa South (ft US),projected
3419,NAD83 / Kansas North (ft US),projected
3420,NAD83 / Kansas South (ft US),projected
3421,NAD83 / Nevada East (ft US),projected
3422,NAD83 / Nevada Central (ft US),projected
3423,NAD83 / Nevada West (ft US),projected
3424,NAD83 / New Jersey (ft US),projected
3425,NAD83(HARN) / Iowa North (ft US),projected
3426,NAD83(HARN) / Iowa South (ft US),projected
3427,NAD83(HARN) / Kansas North (ft US),projected
3428,NAD83(HARN) / Kansas South (ft US),projected
3429,NAD83(HARN) / Nevada East (ft US),projected
3430,NAD83(HARN) / Nevada Central (ft US),projected
3431,NAD83(HARN) / Nevada West (ft US),projected
3432,NAD83(HARN) / New Jersey (ft US),projected
3433,NAD83 / Arkansas North (ftUS),projected
3434,NAD83 / Arkansas South (ftUS),projected
3435,NAD83 / Illinois East (ftUS),projected
3436,NAD83 / Illinois West (ftUS),projected
3437,NAD83 / New Hampshire (ftUS),projected
3438,NAD83 / Rhode Island (ftUS),projected
3439,PSD93 / UTM zone 39N,projected
3440,PSD93 / UTM zone 40N,projected
3441,NAD83(HARN) / Arkansas North (ftUS),projected
3442,NAD83(HARN) / Arkansas South (ftUS),projected
3443,NAD83(HARN) / Illinois East (ftUS),projected
3444,NAD83(HARN) / Illinois West (ftUS),projected
3445,NAD83(HARN) / New Hampshire (ftUS),projected
3446,NAD83(HARN) / Rhode Island (ftUS),projected
3447,ETRS89 / Belgian Lambert 2005,projected
3448,JAD2001 / Jamaica Metric Grid,projected
3449,JAD2001 / UTM zone 17N,projected
3450,JAD2001 / UTM zone 18N,projected
3451,NAD83 / Louisiana North (ftUS),projected
3452,NAD83 / Louisiana South (ftUS),projected
3453,NAD83 / Louisiana Offshore (ftUS),projected
3455,NAD83 / South Dakota South (ftUS),projected
3456,NAD83(HARN) / Louisiana North (ftUS),projected
3457,NAD83(HARN) / Louisiana South (ftUS),projected
3458,NAD83(HARN) / South Dakota North (ftUS),projected
3459,NAD83(HARN) / South Dakota South (ftUS),projected
3460,Fiji 1986 / Fiji Map Grid,projected
3461,Dabola 1981 / UTM zone 28N,projected
3462,Dabola 1981 / UTM zone 29N,projected
3463,NAD83 / Maine CS2000 Central,projected
3464,NAD83(HARN) / Maine CS2000 Central,projected
3465,NAD83(NSRS2007) / Alabama East,projected
3466,NAD83(NSRS2007) / Alabama West,projected
3467,NAD83(NSRS2007) / Alaska Albers,projected
3468,NAD83(NSRS2007) / Alaska zone 1,projected
3469,NAD83(NSRS2007) / Alaska zone 2,projected
3470,NAD83(NSRS2007) / Alaska zone 3,projected
3471,NAD83(NSRS2007) / Alaska zone 4,projected
3472,NAD83(NSRS2007) / Alaska zone 5,projected
3473,NAD83(NSRS2007) / Alaska zone 6,projected
3474,NAD83(NSRS2007) / Alaska zone 7,projected
3475,NAD83(NSRS2007) / Alaska zone 8,projected
3476,NAD83(NSRS2007) / Alaska zone 9,projected
3477,NAD83(NSRS2007) / Alaska zone 10,projected
3478,NAD83(NSRS2007) / Arizona Central,projected
3479,NAD83(NSRS2007) / Arizona Central (ft),projected
3480,NAD83(NSRS2007) / Arizona East,projected
3481,NAD83(NSRS2007) / Arizona East (ft),projected
3482,NAD83(NSRS2007) / Arizona West,projected
3483,NAD83(NSRS2007) / Arizona West (ft),projected
3484,NAD83(NSRS2007) / Arkansas North,projected
3485,NAD83(NSRS2007) / Arkansas North (ftUS),projected
3486,NAD83(NSRS2007) / Arkansas South,projected
3487,NAD83(NSRS2007) / Arkansas South (ftUS),projected
3488,NAD83(NSRS2007) / California Albers,projected
3489,NAD83(NSRS2007) / California zone 1,projected
3490,NAD83(NSRS2007) / California zone 1 (ftUS),projected
3491,NAD83(NSRS2007) / California zone 2,projected
3492,NAD83(NSRS2007) / California zone 2 (ftUS),projected
3493,NAD83(NSRS2007) / California zone 3,projected
3494,NAD83(NSRS2007) / California zone 3 (ftUS),projected
3495,NAD83(NSRS2007) / California zone 4,projected
3496,NAD83(NSRS2007) / California zone 4 (ftUS),projected
3497,NAD83(NSRS2007) / California zone 5,projected
3498,NAD83(NSRS2007) / California zone 5 (ftUS),projected
3499,NAD83(NSRS2007) / California zone 6,projected
3500,NAD83(NSRS2007) / California zone 6 (ftUS),projected
3501,NAD83(NSRS2007) / Colorado Central,projected
3502,NAD83(NSRS2007) / Colorado Central (ftUS),projected
3503,NAD83(NSRS2007) / Colorado North,projected
3504,NAD83(NSRS2007) / Colorado North (ftUS),projected
3505,NAD83(NSRS2007) / Colorado South,projected
3506,NAD83(NSRS2007) / Colorado South (ftUS),projected
3507,NAD83(NSRS2007) / Connecticut,projected
3508,NAD83(NSRS2007) / Connecticut (ftUS),projected
3509,NAD83(NSRS2007) / Delaware,projected
3510,NAD83(NSRS2007) / Delaware (ftUS),projected
3511,NAD83(NSRS2007) / Florida East,projected
3512,NAD83(NSRS2007) / Florida East (ftUS),projected
3513,NAD83(NSRS2007) / Florida GDL Albers,projected
3514,NAD83(NSRS2007) / Florida North,projected
3515,NAD83(NSRS2007) / Florida North (ftUS),projected
3516,NAD83(NSRS2007) / Florida West,projected
3517,NAD83(NSRS2007) / Florida West (ftUS),projected
3518,NAD83(NSRS2007) / Georgia East,projected
3519,NAD83(NSRS2007) / Georgia East (ftUS),projected
3520,NAD83(NSRS2007) / Georgia West,projected
3521,NAD83(NSRS2007) / Georgia West (ftUS),projected
3522,NAD83(NSRS2007) / Idaho Central,projected
3523,NAD83(NSRS2007) / Idaho Central (ftUS),projected
3524,NAD83(NSRS2007) / Idaho East,projected
3525,NAD83(NSRS2007) / Idaho East (ftUS),projected
3526,NAD83(NSRS2007) / Idaho West,projected
3527,NAD83(NSRS2007) / Idaho West (ftUS),projected
3528,NAD83(NSRS2007) / Illinois East,projected
3529,NAD83(NSRS2007) / Illinois East (ftUS),projected
3530,NAD83(NSRS2007) / Illinois West,projected
3531,NAD83(NSRS2007) / Illinois West (ftUS),projected
3532,NAD83(NSRS2007) / Indiana East,projected
3533,NAD83(NSRS2007) / Indiana East (ftUS),projected
3534,NAD83(NSRS2007) / Indiana West,projected
3535,NAD83(NSRS2007) / Indiana West (ftUS),projected
3536,NAD83(NSRS2007) / Iowa North,projected
3537,NAD83(NSRS2007) / Iowa North (ft US),projected
3538,NAD83(NSRS2007) / Iowa South,projected
3539,NAD83(NSRS2007) / Iowa South (ft US),projected
3540,NAD83(NSRS2007) / Kansas North,projected
3541,NAD83(NSRS2007) / Kansas North (ft US),projected
3542,NAD83(NSRS2007) / Kansas South,projected
3543,NAD83(NSRS2007) / Kansas South (ft US),projected
3544,NAD83(NSRS2007) / Kentucky North,projected
3545,NAD83(NSRS2007) / Kentucky North (ftUS),projected
3546,NAD83(NSRS2007) / Kentucky Single Zone,projected
3547,NAD83(NSRS2007) / Kentucky Single Zone (ftUS),projected
3548,NAD83(NSRS2007) / Kentucky South,projected
3549,NAD83(NSRS2007) / Kentucky South (ftUS),projected
3550,NAD83(NSRS2007) / Louisiana North,projected
3551,NAD83(NSRS2007) / Louisiana North (ftUS),projected
3552,NAD83(NSRS2007) / Louisiana South,projected
3553,NAD83(NSRS2007) / Louisiana South (ftUS),projected
3554,NAD83(NSRS2007) / Maine CS2000 Central,projected
3555,NAD83(NSRS2007) / Maine CS2000 East,projected
3556,NAD83(NSRS2007) / Maine CS2000 West,projected
3557,NAD83(NSRS2007) / Maine East,projected
3558,NAD83(NSRS2007) / Maine West,projected
3559,NAD83(NSRS2007) / Maryland,projected
3560,NAD83 / Utah North (ftUS),projected
3561,Old Hawaiian / Hawaii zone 1,projected
3562,Old Hawaiian / Hawaii zone 2,projected
3563,Old Hawaiian / Hawaii zone 3,projected
3564,Old Hawaiian / Hawaii zone 4,projected
3565,Old Hawaiian / Hawaii zone 5,projected
3566,NAD83 / Utah Central (ftUS),projected
3567,NAD83 / Utah South (ftUS),projected
3568,NAD83(HARN) / Utah North (ftUS),projected
3569,NAD83(HARN) / Utah Central (ftUS),projected
3570,NAD83(HARN) / Utah South (ftUS),projected
3571,WGS 84 / North Pole LAEA Bering Sea,projected
3572,WGS 84 / North Pole LAEA Alaska,projected
3573,WGS 84 / North Pole LAEA Canada,projected
3574,WGS 84 / North Pole LAEA Atlantic,projected
3575,WGS 84 / North Pole LAEA Europe,projected
